path,paragraph_words_before,paragraphs_over_60_words,longest_paragraph_words
/sun-moon-earth-movement-simulator/pine-bluff-ar/,415,2,98
/sun-moon-earth-movement-simulator/pinellas-park-fl/,413,2,98
/sun-moon-earth-movement-simulator/pittsburg-ca/,409,2,97
/sun-moon-earth-movement-simulator/pittsburgh-pa/,409,2,97
/sun-moon-earth-movement-simulator/pittsfield-ma/,408,2,97
/sun-moon-earth-movement-simulator/placentia-ca/,410,2,97
/sun-moon-earth-movement-simulator/plainfield-il/,409,2,97
/sun-moon-earth-movement-simulator/plainfield-nj/,411,2,97
/sun-moon-earth-movement-simulator/plano-tx/,408,2,97
/sun-moon-earth-movement-simulator/plantation-fl/,410,2,97
/sun-moon-earth-movement-simulator/pleasanton-ca/,410,2,97
/sun-moon-earth-movement-simulator/plymouth-mn/,426,2,97
/sun-moon-earth-movement-simulator/pocatello-id/,410,2,97
/sun-moon-earth-movement-simulator/pomona-ca/,410,2,97
/sun-moon-earth-movement-simulator/pompano-beach-fl/,416,2,98
/sun-moon-earth-movement-simulator/pontiac-mi/,412,2,97
/sun-moon-earth-movement-simulator/port-arthur-tx/,415,2,98
/sun-moon-earth-movement-simulator/port-orange-fl/,415,2,98
/sun-moon-earth-movement-simulator/port-st-lucie-fl/,421,2,99
/sun-moon-earth-movement-simulator/portage-mi/,409,2,97
/sun-moon-earth-movement-simulator/porterville-ca/,408,2,97
/sun-moon-earth-movement-simulator/portland-me/,408,2,97
/sun-moon-earth-movement-simulator/portland/,422,1,97
/sun-moon-earth-movement-simulator/portsmouth-va/,410,2,97
/sun-moon-earth-movement-simulator/poway-ca/,411,2,97
/sun-moon-earth-movement-simulator/prague/,423,1,105
/sun-moon-earth-movement-simulator/prescott-az/,408,2,97
/sun-moon-earth-movement-simulator/prescott-valley-az/,411,2,98
/sun-moon-earth-movement-simulator/providence-ri/,409,2,97
/sun-moon-earth-movement-simulator/provo-ut/,409,2,97
/sun-moon-earth-movement-simulator/pueblo-co/,410,2,97
/sun-moon-earth-movement-simulator/puyallup-wa/,424,2,97
/sun-moon-earth-movement-simulator/queenstown/,415,1,97
/sun-moon-earth-movement-simulator/quincy-il/,410,2,97
/sun-moon-earth-movement-simulator/quincy-ma/,408,2,97
/sun-moon-earth-movement-simulator/racine-wi/,410,2,97
/sun-moon-earth-movement-simulator/raleigh-nc/,410,2,97
/sun-moon-earth-movement-simulator/rancho-cordova-ca/,415,2,98
/sun-moon-earth-movement-simulator/rancho-cucamonga-ca/,412,2,98
/sun-moon-earth-movement-simulator/rancho-palos-verdes-ca/,418,2,99
/sun-moon-earth-movement-simulator/rancho-santa-margarita-ca/,420,2,99
/sun-moon-earth-movement-simulator/rapid-city-sd/,413,2,98
/sun-moon-earth-movement-simulator/reading-pa/,407,2,97
/sun-moon-earth-movement-simulator/redding-ca/,409,2,97
/sun-moon-earth-movement-simulator/redlands-ca/,410,2,97
/sun-moon-earth-movement-simulator/redmond-wa/,422,2,97
/sun-moon-earth-movement-simulator/redondo-beach-ca/,414,2,98
/sun-moon-earth-movement-simulator/redwood-city-ca/,416,2,98
/sun-moon-earth-movement-simulator/reno-nv/,409,2,97
/sun-moon-earth-movement-simulator/renton-wa/,423,2,97
/sun-moon-earth-movement-simulator/revere-ma/,407,2,97
/sun-moon-earth-movement-simulator/reykjavik/,415,1,97
/sun-moon-earth-movement-simulator/rialto-ca/,410,2,97
/sun-moon-earth-movement-simulator/richardson-tx/,408,2,97
/sun-moon-earth-movement-simulator/richland-wa/,425,2,97
/sun-moon-earth-movement-simulator/richmond-ca/,409,2,97
/sun-moon-earth-movement-simulator/richmond-va/,409,2,97
/sun-moon-earth-movement-simulator/rio-de-janeiro/,410,2,99
/sun-moon-earth-movement-simulator/rio-rancho-nm/,414,2,98
/sun-moon-earth-movement-simulator/riverside-ca/,410,2,97
/sun-moon-earth-movement-simulator/riverton-ut/,410,2,97
/sun-moon-earth-movement-simulator/riyadh/,401,1,97
/sun-moon-earth-movement-simulator/roanoke-va/,408,2,97
/sun-moon-earth-movement-simulator/rochester-hills-mi/,414,2,98
/sun-moon-earth-movement-simulator/rochester-mn/,410,2,97
/sun-moon-earth-movement-simulator/rochester-ny/,408,2,97
/sun-moon-earth-movement-simulator/rock-hill-sc/,412,2,98
/sun-moon-earth-movement-simulator/rock-island-il/,414,2,98
/sun-moon-earth-movement-simulator/rockford-il/,409,2,97
/sun-moon-earth-movement-simulator/rocklin-ca/,410,2,97
/sun-moon-earth-movement-simulator/rockville-md/,409,2,97
/sun-moon-earth-movement-simulator/rockwall-tx/,408,2,97
/sun-moon-earth-movement-simulator/rocky-mount-nc/,412,2,98
/sun-moon-earth-movement-simulator/rogers-ar/,409,2,97
/sun-moon-earth-movement-simulator/rohnert-park-ca/,414,2,98
/sun-moon-earth-movement-simulator/rome/,408,1,105
/sun-moon-earth-movement-simulator/romeoville-il/,410,2,97
/sun-moon-earth-movement-simulator/rosemead-ca/,411,2,97
/sun-moon-earth-movement-simulator/roseville-ca/,410,2,97
/sun-moon-earth-movement-simulator/roseville-mi/,411,2,97
/sun-moon-earth-movement-simulator/roswell-ga/,411,2,97
/sun-moon-earth-movement-simulator/roswell-nm/,410,2,97
/sun-moon-earth-movement-simulator/round-rock-tx/,412,2,98
/sun-moon-earth-movement-simulator/rowlett-tx/,408,2,97
/sun-moon-earth-movement-simulator/roy-ut/,411,2,97
/sun-moon-earth-movement-simulator/royal-oak-mi/,414,2,98
/sun-moon-earth-movement-simulator/sacramento-ca/,412,2,97
/sun-moon-earth-movement-simulator/saginaw-mi/,410,2,97
/sun-moon-earth-movement-simulator/salem-ma/,408,2,97
/sun-moon-earth-movement-simulator/salem-or/,409,2,97
/sun-moon-earth-movement-simulator/salina-ks/,408,2,97
/sun-moon-earth-movement-simulator/salinas-ca/,411,2,97
/sun-moon-earth-movement-simulator/salt-lake-city/,417,2,99
/sun-moon-earth-movement-simulator/sammamish-wa/,422,2,97
/sun-moon-earth-movement-simulator/san-angelo-tx/,413,2,98
/sun-moon-earth-movement-simulator/san-antonio-tx/,415,2,98
/sun-moon-earth-movement-simulator/san-bernardino-ca/,413,2,98
/sun-moon-earth-movement-simulator/san-bruno-ca/,416,2,98
/sun-moon-earth-movement-simulator/san-clemente-ca/,418,2,98
/sun-moon-earth-movement-simulator/san-diego/,414,2,98
/sun-moon-earth-movement-simulator/san-francisco/,414,2,98
/sun-moon-earth-movement-simulator/san-gabriel-ca/,414,2,98
/sun-moon-earth-movement-simulator/san-jacinto-ca/,413,2,98
/sun-moon-earth-movement-simulator/san-jose-ca/,414,2,98
/sun-moon-earth-movement-simulator/san-leandro-ca/,414,2,98
/sun-moon-earth-movement-simulator/san-luis-obispo-ca/,418,2,99
/sun-moon-earth-movement-simulator/san-marcos-ca/,412,2,98
/sun-moon-earth-movement-simulator/san-marcos-tx/,415,2,98
/sun-moon-earth-movement-simulator/san-mateo-ca/,418,2,98
/sun-moon-earth-movement-simulator/san-rafael-ca/,412,2,98
/sun-moon-earth-movement-simulator/san-ramon-ca/,414,2,98
/sun-moon-earth-movement-simulator/sandy-springs-ga/,413,2,98
/sun-moon-earth-movement-simulator/sandy-ut/,410,2,97
/sun-moon-earth-movement-simulator/sanford-fl/,410,2,97
/sun-moon-earth-movement-simulator/santa-ana-ca/,414,2,98
/sun-moon-earth-movement-simulator/santa-barbara-ca/,414,2,98
/sun-moon-earth-movement-simulator/santa-clara-ca/,414,2,98
/sun-moon-earth-movement-simulator/santa-clarita-ca/,414,2,98
/sun-moon-earth-movement-simulator/santa-cruz-ca/,414,2,98
/sun-moon-earth-movement-simulator/santa-fe-nm/,413,2,98
/sun-moon-earth-movement-simulator/santa-maria-ca/,415,2,98
/sun-moon-earth-movement-simulator/santa-monica-ca/,413,2,98
/sun-moon-earth-movement-simulator/santa-rosa-ca/,414,2,98
/sun-moon-earth-movement-simulator/santee-ca/,412,2,97
/sun-moon-earth-movement-simulator/santiago/,404,1,97
/sun-moon-earth-movement-simulator/santorini/,401,1,97
/sun-moon-earth-movement-simulator/sao-paulo/,407,2,98
/sun-moon-earth-movement-simulator/sarasota-fl/,411,2,97
/sun-moon-earth-movement-simulator/savannah-ga/,413,2,97
/sun-moon-earth-movement-simulator/sayreville-nj/,411,2,97
/sun-moon-earth-movement-simulator/schaumburg-il/,411,2,97
/sun-moon-earth-movement-simulator/schenectady-ny/,408,2,97
/sun-moon-earth-movement-simulator/scottsdale-az/,407,2,97
/sun-moon-earth-movement-simulator/scranton-pa/,408,2,97
/sun-moon-earth-movement-simulator/seattle/,421,1,97
/sun-moon-earth-movement-simulator/sedona/,407,1,97
/sun-moon-earth-movement-simulator/seoul/,401,1,97
/sun-moon-earth-movement-simulator/shakopee-mn/,411,2,97
/sun-moon-earth-movement-simulator/shanghai/,401,1,97
/sun-moon-earth-movement-simulator/shawnee-ks/,411,2,97
/sun-moon-earth-movement-simulator/sheboygan-wi/,410,2,97
/sun-moon-earth-movement-simulator/shelton-ct/,410,2,97
/sun-moon-earth-movement-simulator/sherman-tx/,409,2,97
/sun-moon-earth-movement-simulator/shoreline-wa/,422,2,97
/sun-moon-earth-movement-simulator/shreveport-la/,409,2,97
/sun-moon-earth-movement-simulator/sierra-vista-az/,415,2,98
/sun-moon-earth-movement-simulator/simi-valley-ca/,414,2,98
/sun-moon-earth-movement-simulator/singapore/,404,1,97
/sun-moon-earth-movement-simulator/sioux-city-ia/,414,2,98
/sun-moon-earth-movement-simulator/sioux-falls-sd/,414,2,98
/sun-moon-earth-movement-simulator/skokie-il/,412,2,97
/sun-moon-earth-movement-simulator/smyrna-ga/,408,2,97
/sun-moon-earth-movement-simulator/smyrna-tn/,407,2,97
/sun-moon-earth-movement-simulator/somerville-ma/,407,2,97
/sun-moon-earth-movement-simulator/south-bend-in/,412,2,98
/sun-moon-earth-movement-simulator/south-gate-ca/,414,2,98
/sun-moon-earth-movement-simulator/south-jordan-ut/,413,2,98
/sun-moon-earth-movement-simulator/south-san-francisco-ca/,419,2,99
/sun-moon-earth-movement-simulator/southaven-ms/,408,2,97
/sun-moon-earth-movement-simulator/southfield-mi/,411,2,97
/sun-moon-earth-movement-simulator/spanish-fork-ut/,412,2,98
/sun-moon-earth-movement-simulator/sparks-nv/,409,2,97
/sun-moon-earth-movement-simulator/spartanburg-sc/,409,2,97
/sun-moon-earth-movement-simulator/spokane-valley-wa/,428,2,98
/sun-moon-earth-movement-simulator/spokane-wa/,425,2,97
/sun-moon-earth-movement-simulator/springdale-ar/,409,2,97
/sun-moon-earth-movement-simulator/springfield-il/,408,2,97
/sun-moon-earth-movement-simulator/springfield-ma/,409,2,97
/sun-moon-earth-movement-simulator/springfield-mo/,409,2,97
/sun-moon-earth-movement-simulator/springfield-oh/,410,2,97
/sun-moon-earth-movement-simulator/springfield-or/,408,2,97
/sun-moon-earth-movement-simulator/st-charles-mo/,414,2,98
/sun-moon-earth-movement-simulator/st-clair-shores-mi/,417,2,99
/sun-moon-earth-movement-simulator/st-cloud-fl/,414,2,98
/sun-moon-earth-movement-simulator/st-cloud-mn/,430,2,98
/sun-moon-earth-movement-simulator/st-george-ut/,414,2,98
/sun-moon-earth-movement-simulator/st-john-s/,424,2,98
/sun-moon-earth-movement-simulator/st-joseph-mo/,415,2,98
/sun-moon-earth-movement-simulator/st-louis-mo/,414,2,98
/sun-moon-earth-movement-simulator/st-louis-park-mn/,417,2,99
/sun-moon-earth-movement-simulator/st-paul-mn/,411,2,98
/sun-moon-earth-movement-simulator/st-peters-mo/,414,2,98
/sun-moon-earth-movement-simulator/st-petersburg-fl/,413,2,98
/sun-moon-earth-movement-simulator/stamford-ct/,411,2,97
/sun-moon-earth-movement-simulator/stanton-ca/,410,2,97
/sun-moon-earth-movement-simulator/state-college-pa/,412,2,98
/sun-moon-earth-movement-simulator/sterling-heights-mi/,416,2,98
/sun-moon-earth-movement-simulator/stillwater-ok/,410,2,97
/sun-moon-earth-movement-simulator/stockholm/,423,1,105
/sun-moon-earth-movement-simulator/stockton-ca/,408,2,97
/sun-moon-earth-movement-simulator/streamwood-il/,410,2,97
/sun-moon-earth-movement-simulator/strongsville-oh/,409,2,97
/sun-moon-earth-movement-simulator/suffolk-va/,410,2,97
/sun-moon-earth-movement-simulator/sugar-land-tx/,413,2,98
/sun-moon-earth-movement-simulator/summerville-sc/,413,2,97
/sun-moon-earth-movement-simulator/sumter-sc/,411,2,97
/sun-moon-earth-movement-simulator/sunnyvale-ca/,412,2,97
/sun-moon-earth-movement-simulator/sunrise-fl/,409,2,97
/sun-moon-earth-movement-simulator/surprise-az/,407,2,97
/sun-moon-earth-movement-simulator/sydney/,400,1,97
/sun-moon-earth-movement-simulator/syracuse-ny/,408,2,97
/sun-moon-earth-movement-simulator/tacoma-wa/,424,2,97
/sun-moon-earth-movement-simulator/taipei/,401,1,97
/sun-moon-earth-movement-simulator/tallahassee-fl/,409,2,97
/sun-moon-earth-movement-simulator/tamarac-fl/,411,2,97
/sun-moon-earth-movement-simulator/tampa-fl/,410,2,97
/sun-moon-earth-movement-simulator/taunton-ma/,410,2,97
/sun-moon-earth-movement-simulator/taylor-mi/,409,2,97
/sun-moon-earth-movement-simulator/taylorsville-ut/,413,2,97
/sun-moon-earth-movement-simulator/tehran/,401,1,97
/sun-moon-earth-movement-simulator/tel-aviv/,404,2,98
/sun-moon-earth-movement-simulator/temecula-ca/,409,2,97
/sun-moon-earth-movement-simulator/tempe-az/,407,2,97
/sun-moon-earth-movement-simulator/temple-tx/,410,2,97
/sun-moon-earth-movement-simulator/terre-haute-in/,412,2,98
/sun-moon-earth-movement-simulator/texarkana-tx/,410,2,97
/sun-moon-earth-movement-simulator/texas-city-tx/,413,2,98
/sun-moon-earth-movement-simulator/the-colony-tx/,413,2,98
/sun-moon-earth-movement-simulator/thornton-co/,408,2,97
/sun-moon-earth-movement-simulator/thousand-oaks-ca/,414,2,98
/sun-moon-earth-movement-simulator/tigard-or/,423,2,97
/sun-moon-earth-movement-simulator/tinley-park-il/,415,2,98
/sun-moon-earth-movement-simulator/titusville-fl/,411,2,97
/sun-moon-earth-movement-simulator/tokyo/,401,1,97
/sun-moon-earth-movement-simulator/toledo-oh/,411,2,97
/sun-moon-earth-movement-simulator/topeka-ks/,409,2,97
/sun-moon-earth-movement-simulator/toronto/,407,1,97
/sun-moon-earth-movement-simulator/torrance-ca/,411,2,97
/sun-moon-earth-movement-simulator/tracy-ca/,408,2,97
/sun-moon-earth-movement-simulator/trenton-nj/,409,2,97
/sun-moon-earth-movement-simulator/troy-mi/,411,2,97
/sun-moon-earth-movement-simulator/troy-ny/,408,2,97
/sun-moon-earth-movement-simulator/tucson-az/,412,2,97
/sun-moon-earth-movement-simulator/tulare-ca/,408,2,97
/sun-moon-earth-movement-simulator/tulsa-ok/,411,2,97
/sun-moon-earth-movement-simulator/turlock-ca/,408,2,97
/sun-moon-earth-movement-simulator/tuscaloosa-al/,408,2,97
/sun-moon-earth-movement-simulator/tustin-ca/,411,2,97
/sun-moon-earth-movement-simulator/twin-falls-id/,413,2,98
/sun-moon-earth-movement-simulator/tyler-tx/,408,2,97
/sun-moon-earth-movement-simulator/union-city-ca/,413,2,98
/sun-moon-earth-movement-simulator/union-city-nj/,413,2,98
/sun-moon-earth-movement-simulator/upland-ca/,410,2,97
/sun-moon-earth-movement-simulator/urbana-il/,409,2,97
/sun-moon-earth-movement-simulator/urbandale-ia/,412,2,97
/sun-moon-earth-movement-simulator/utica-ny/,408,2,97
/sun-moon-earth-movement-simulator/vacaville-ca/,408,2,97
/sun-moon-earth-movement-simulator/valdosta-ga/,409,2,97
/sun-moon-earth-movement-simulator/vallejo-ca/,408,2,97
/sun-moon-earth-movement-simulator/valley-stream-ny/,415,2,98
/sun-moon-earth-movement-simulator/vancouver-wa/,423,2,97
/sun-moon-earth-movement-simulator/vancouver/,421,1,97
/sun-moon-earth-movement-simulator/ventura-ca/,410,2,97
/sun-moon-earth-movement-simulator/victoria-tx/,414,2,97
/sun-moon-earth-movement-simulator/victorville-ca/,410,2,97
/sun-moon-earth-movement-simulator/vienna/,423,1,105
/sun-moon-earth-movement-simulator/vineland-nj/,408,2,97
/sun-moon-earth-movement-simulator/virginia-beach-va/,413,2,98
/sun-moon-earth-movement-simulator/visalia-ca/,408,2,97
/sun-moon-earth-movement-simulator/vista-ca/,409,2,97
/sun-moon-earth-movement-simulator/waco-tx/,409,2,97
/sun-moon-earth-movement-simulator/walnut-creek-ca/,413,2,98
/sun-moon-earth-movement-simulator/waltham-ma/,407,2,97
/sun-moon-earth-movement-simulator/warner-robins-ga/,413,2,98
/sun-moon-earth-movement-simulator/warren-mi/,412,2,97
/sun-moon-earth-movement-simulator/warren-oh/,410,2,97
/sun-moon-earth-movement-simulator/warsaw/,423,1,105
/sun-moon-earth-movement-simulator/warwick-ri/,410,2,97
/sun-moon-earth-movement-simulator/washington-d-c/,414,2,99
/sun-moon-earth-movement-simulator/waterbury-ct/,411,2,97
/sun-moon-earth-movement-simulator/waterloo-ia/,411,2,97
/sun-moon-earth-movement-simulator/watsonville-ca/,411,2,97
/sun-moon-earth-movement-simulator/waukegan-il/,410,2,97
/sun-moon-earth-movement-simulator/waukesha-wi/,410,2,97
/sun-moon-earth-movement-simulator/wausau-wi/,413,2,97
/sun-moon-earth-movement-simulator/wauwatosa-wi/,410,2,97
/sun-moon-earth-movement-simulator/wellington-fl/,414,2,97
/sun-moon-earth-movement-simulator/weslaco-tx/,408,2,97
/sun-moon-earth-movement-simulator/west-allis-wi/,413,2,98
/sun-moon-earth-movement-simulator/west-covina-ca/,415,2,98
/sun-moon-earth-movement-simulator/west-des-moines-ia/,418,2,99
/sun-moon-earth-movement-simulator/west-haven-ct/,413,2,98
/sun-moon-earth-movement-simulator/west-jordan-ut/,415,2,98
/sun-moon-earth-movement-simulator/west-new-york-nj/,417,2,99
/sun-moon-earth-movement-simulator/west-palm-beach-fl/,420,2,99
/sun-moon-earth-movement-simulator/west-sacramento-ca/,415,2,98
/sun-moon-earth-movement-simulator/west-valley-city-ut/,419,2,99
/sun-moon-earth-movement-simulator/westerville-oh/,409,2,97
/sun-moon-earth-movement-simulator/westfield-ma/,409,2,97
/sun-moon-earth-movement-simulator/westland-mi/,410,2,97
/sun-moon-earth-movement-simulator/westminster-ca/,412,2,97
/sun-moon-earth-movement-simulator/westminster-co/,408,2,97
/sun-moon-earth-movement-simulator/weston-fl/,409,2,97
/sun-moon-earth-movement-simulator/weymouth-town-ma/,411,2,98
/sun-moon-earth-movement-simulator/wheaton-il/,410,2,97
/sun-moon-earth-movement-simulator/wheeling-il/,412,2,97
/sun-moon-earth-movement-simulator/white-plains-ny/,414,2,98
/sun-moon-earth-movement-simulator/whittier-ca/,412,2,97
/sun-moon-earth-movement-simulator/wichita-falls-tx/,416,2,98
/sun-moon-earth-movement-simulator/wichita-ks/,408,2,97
/sun-moon-earth-movement-simulator/wilkes-barre-pa/,408,2,97
/sun-moon-earth-movement-simulator/wilmington-de/,407,2,97
/sun-moon-earth-movement-simulator/wilmington-nc/,408,2,97
/sun-moon-earth-movement-simulator/wilson-nc/,409,2,97
/sun-moon-earth-movement-simulator/winston-salem-nc/,409,2,97
/sun-moon-earth-movement-simulator/winter-garden-fl/,413,2,98
/sun-moon-earth-movement-simulator/woburn-ma/,408,2,97
/sun-moon-earth-movement-simulator/woodbury-mn/,409,2,97
/sun-moon-earth-movement-simulator/woodland-ca/,411,2,97
/sun-moon-earth-movement-simulator/woonsocket-ri/,409,2,97
/sun-moon-earth-movement-simulator/worcester-ma/,408,2,97
/sun-moon-earth-movement-simulator/wylie-tx/,408,2,97
/sun-moon-earth-movement-simulator/wyoming-mi/,410,2,97
/sun-moon-earth-movement-simulator/yakima-wa/,423,2,97
/sun-moon-earth-movement-simulator/yonkers-ny/,413,2,97
/sun-moon-earth-movement-simulator/yorba-linda-ca/,413,2,98
/sun-moon-earth-movement-simulator/york-pa/,408,2,97
/sun-moon-earth-movement-simulator/youngstown-oh/,410,2,97
/sun-moon-earth-movement-simulator/yuba-city-ca/,414,2,98
/sun-moon-earth-movement-simulator/yucaipa-ca/,410,2,97
/sun-moon-earth-movement-simulator/yuma-az/,411,2,97
/sun-moon-earth-movement-simulator/zanzibar/,401,1,97
/sun-moon-earth-movement-simulator/zurich/,423,1,105
/sun/,389,0,58
/sun/abilene-tx/,846,3,95
/sun/addison-il/,846,3,95
/sun/adelaide/,854,3,95
/sun/akron-oh/,846,3,95
/sun/alameda-ca/,853,3,95
/sun/albany-ga/,846,3,95
/sun/albany-ny/,846,3,95
/sun/albany-or/,847,3,95
/sun/albuquerque-nm/,847,3,95
/sun/alexandria-la/,846,3,95
/sun/alexandria-va/,852,3,95
/sun/alhambra-ca/,854,3,95
/sun/aliso-viejo-ca/,865,3,96
/sun/allen-tx/,846,3,95
/sun/allentown-pa/,846,3,95
/sun/alpharetta-ga/,846,3,95
/sun/altamonte-springs-fl/,856,3,96
/sun/altoona-pa/,846,3,95
/sun/amarillo-tx/,847,3,95
/sun/ames-ia/,846,3,95
/sun/amsterdam/,859,3,103
/sun/anaheim-ca/,855,3,95
/sun/anchorage/,853,3,95
/sun/anderson-in/,846,3,95
/sun/ankeny-ia/,846,3,95
/sun/ann-arbor-mi/,856,3,96
/sun/annapolis-md/,852,3,95
/sun/antioch-ca/,853,3,95
/sun/anywhere/,388,2,82
/sun/apache-junction-az/,857,3,96
/sun/apex-nc/,846,3,95
/sun/apia/,855,3,103
/sun/apopka-fl/,846,3,95
/sun/apple-valley-ca/,857,3,96
/sun/apple-valley-mn/,857,3,96
/sun/appleton-wi/,846,3,95
/sun/arcadia-ca/,854,3,95
/sun/arlington-heights-il/,856,3,96
/sun/arlington-tx/,846,3,95
/sun/arvada-co/,847,3,95
/sun/asheville-nc/,846,3,95
/sun/athens-clarke-county-ga/,856,3,96
/sun/athens/,851,3,95
/sun/atlanta/,846,3,95
/sun/atlantic-city-nj/,863,3,96
/sun/attleboro-ma/,852,3,95
/sun/auburn-al/,846,3,95
/sun/auburn-wa/,853,3,95
/sun/auckland/,852,3,95
/sun/augusta-richmond-county-ga/,856,3,96
/sun/aurora-co/,847,3,95
/sun/aurora-il/,846,3,95
/sun/austin/,846,3,95
/sun/aventura-fl/,853,3,95
/sun/avondale-az/,847,3,95
/sun/azores/,846,3,95
/sun/azusa-ca/,854,3,95
/sun/baghdad/,852,3,95
/sun/bakersfield-ca/,847,3,95
/sun/baldwin-park-ca/,864,3,96
/sun/bali/,852,3,95
/sun/baltimore-md/,852,3,95
/sun/bangkok/,850,3,95
/sun/bar-harbor/,863,3,96
/sun/barcelona/,859,3,103
/sun/barnstable-town-ma/,863,3,96
/sun/bartlett-il/,846,3,95
/sun/bartlett-tn/,846,3,95
/sun/baton-rouge-la/,856,3,96
/sun/battle-creek-mi/,856,3,96
/sun/bayonne-nj/,856,3,95
/sun/baytown-tx/,854,3,95
/sun/beaumont-ca/,847,3,95
/sun/beaumont-tx/,854,3,95
/sun/beavercreek-oh/,846,3,95
/sun/beaverton-or/,847,3,95
/sun/bedford-tx/,846,3,95
/sun/beijing/,852,3,95
/sun/bell-gardens-ca/,864,3,96
/sun/belleville-il/,846,3,95
/sun/bellevue-ne/,847,3,95
/sun/bellevue-wa/,853,3,95
/sun/bellflower-ca/,854,3,95
/sun/bellingham-wa/,854,3,95
/sun/beloit-wi/,846,3,95
/sun/bend-or/,847,3,95
/sun/bentonville-ar/,846,3,95
/sun/berkeley-ca/,853,3,95
/sun/berlin/,865,3,103
/sun/berwyn-il/,846,3,95
/sun/bethlehem-pa/,846,3,95
/sun/beverly-ma/,852,3,95
/sun/billings-mt/,847,3,95
/sun/biloxi-ms/,855,3,95
/sun/binghamton-ny/,846,3,95
/sun/birmingham-al/,846,3,95
/sun/bismarck-nd/,847,3,95
/sun/blacksburg-va/,846,3,95
/sun/blaine-mn/,847,3,95
/sun/bloomington-il/,846,3,95
/sun/bloomington-in/,846,3,95
/sun/bloomington-mn/,847,3,95
/sun/blue-springs-mo/,856,3,96
/sun/boca-raton-fl/,864,3,96
/sun/bogota/,846,3,95
/sun/boise-id/,847,3,95
/sun/bolingbrook-il/,846,3,95
/sun/bonita-springs-fl/,862,3,96
/sun/bossier-city-la/,856,3,96
/sun/boston/,852,3,95
/sun/boulder-co/,847,3,95
/sun/bountiful-ut/,847,3,95
/sun/bowie-md/,852,3,95
/sun/bowling-green-ky/,856,3,96
/sun/boynton-beach-fl/,864,3,96
/sun/bozeman-mt/,847,3,95
/sun/bradenton-fl/,853,3,95
/sun/brea-ca/,855,3,95
/sun/bremerton-wa/,853,3,95
/sun/brentwood-ca/,853,3,95
/sun/brentwood-tn/,846,3,95
/sun/bridgeport-ct/,852,3,95
/sun/brisbane/,854,3,95
/sun/bristol-ct/,853,3,95
/sun/brockton-ma/,852,3,95
/sun/broken-arrow-ok/,856,3,96
/sun/brookfield-wi/,846,3,95
/sun/brookhaven-ga/,846,3,95
/sun/brooklyn-park-mn/,857,3,96
/sun/broomfield-co/,847,3,95
/sun/brownsville-tx/,853,3,95
/sun/brussels/,859,3,103
/sun/bryan-tx/,846,3,95
/sun/buckeye-az/,847,3,95
/sun/buena-park-ca/,864,3,96
/sun/buenos-aires/,856,3,96
/sun/buffalo-grove-il/,856,3,96
/sun/buffalo-ny/,846,3,95
/sun/bullhead-city-az/,857,3,96
/sun/burbank-ca/,854,3,95
/sun/burien-wa/,853,3,95
/sun/burleson-tx/,846,3,95
/sun/burlington-nc/,846,3,95
/sun/burlington-vt/,846,3,95
/sun/burnsville-mn/,847,3,95
/sun/cabo-san-lucas/,869,3,97
/sun/cairo/,854,3,95
/sun/caldwell-id/,847,3,95
/sun/calexico-ca/,847,3,95
/sun/calgary/,847,3,95
/sun/calumet-city-il/,856,3,96
/sun/camarillo-ca/,854,3,95
/sun/cambridge-ma/,852,3,95
/sun/camden-nj/,855,3,95
/sun/campbell-ca/,847,3,95
/sun/cancun/,846,3,95
/sun/cannon-beach/,863,3,96
/sun/canton-oh/,846,3,95
/sun/cape-coral-fl/,863,3,96
/sun/cape-girardeau-mo/,856,3,96
/sun/cape-town/,864,3,96
/sun/caracas/,844,3,95
/sun/carlsbad-ca/,856,3,95
/sun/carmel-in/,846,3,95
/sun/carol-stream-il/,856,3,96
/sun/carpentersville-il/,846,3,95
/sun/carrollton-tx/,846,3,95
/sun/carson-ca/,854,3,95
/sun/carson-city-nv/,857,3,96
/sun/cary-nc/,846,3,95
/sun/casa-grande-az/,857,3,96
/sun/casablanca/,845,3,95
/sun/casper-wy/,847,3,95
/sun/castle-rock-co/,857,3,96
/sun/cathedral-city-ca/,857,3,96
/sun/cedar-falls-ia/,856,3,96
/sun/cedar-hill-tx/,856,3,96
/sun/cedar-park-tx/,856,3,96
/sun/cedar-rapids-ia/,856,3,96
/sun/centennial-co/,847,3,95
/sun/ceres-ca/,847,3,95
/sun/cerritos-ca/,854,3,95
/sun/champaign-il/,846,3,95
/sun/chandler-az/,847,3,95
/sun/chapel-hill-nc/,856,3,96
/sun/charleston-sc/,852,3,95
/sun/charleston-wv/,846,3,95
/sun/charlotte-nc/,846,3,95
/sun/charlottesville-va/,846,3,95
/sun/chattanooga-tn/,846,3,95
/sun/chelsea-ma/,852,3,95
/sun/chesapeake-va/,853,3,95
/sun/chesterfield-mo/,846,3,95
/sun/cheyenne-wy/,847,3,95
/sun/chicago/,846,3,95
/sun/chico-ca/,847,3,95
/sun/chicopee-ma/,846,3,95
/sun/chino-ca/,855,3,95
/sun/chino-hills-ca/,865,3,96
/sun/chula-vista-ca/,867,3,96
/sun/cicero-il/,846,3,95
/sun/cincinnati-oh/,846,3,95
/sun/citrus-heights-ca/,857,3,96
/sun/clarksville-tn/,846,3,95
